"date","day","field","harvest","plant","shoot","shoot_height"
2017-07-13,39,"B","Y","10","5",2.3
2017-07-13,39,"B","Y","10","6",3.9
2017-07-13,39,"B","Y","10","7",5.4
2017-07-14,40,"A","N","1","1",4.5
2017-07-14,40,"A","N","1","2",5.2
2017-07-14,40,"A","N","1","3",6
2017-07-14,40,"A","N","1","4",5.7
2017-07-14,40,"A","N","1","5",4.6
2017-07-14,40,"A","N","1","6",3.5
2017-07-14,40,"A","N","1","7",6.1
2017-07-14,40,"A","N","2","1",3.9
2017-07-14,40,"A","N","2","2",3.2
2017-07-14,40,"A","N","2","3",4.9
2017-07-14,40,"A","N","2","4",7
2017-07-14,40,"A","N","2","5",6
2017-07-14,40,"A","N","2","6",2.5
2017-07-14,40,"A","N","2","7",9
2017-07-14,40,"A","N","3","1",3.5
2017-07-14,40,"A","N","3","2",4.1
2017-07-14,40,"A","N","3","3",7.2
2017-07-14,40,"A","N","3","4",3.5
2017-07-14,40,"A","N","3","5",4.2
2017-07-14,40,"A","N","3","6",6.5
2017-07-14,40,"A","N","3","7",5.8
2017-07-14,40,"A","N","4","1",3.2
2017-07-14,40,"A","N","4","2",4.8
2017-07-14,40,"A","N","4","3",2.8
2017-07-14,40,"A","N","4","4",4.8
2017-07-14,40,"A","N","4","5",4
2017-07-14,40,"A","N","4","6",4.6
2017-07-14,40,"A","N","4","7",4.3
2017-07-14,40,"A","N","5","1",3.7
2017-07-14,40,"A","N","5","2",5.2
2017-07-14,40,"A","N","5","3",3.1
2017-07-14,40,"A","N","5","4",2.9
2017-07-14,40,"A","N","5","5",3.4
2017-07-14,40,"A","N","5","6",2.8
2017-07-14,40,"A","N","5","7",3.6
2017-07-14,40,"A","N","6","1",4.7
2017-07-14,40,"A","N","6","2",6.8
2017-07-14,40,"A","N","6","3",4
2017-07-14,40,"A","N","6","4",6.3
2017-07-14,40,"A","N","6","5",4.3
2017-07-14,40,"A","N","6","6",3.9
2017-07-14,40,"A","N","6","7",2.1
2017-07-14,40,"A","N","7","1",6.5
2017-07-14,40,"A","N","7","2",3.9
2017-07-14,40,"A","N","7","3",7
2017-07-14,40,"A","N","7","4",5.9
2017-07-14,40,"A","N","7","5",7.3
2017-07-14,40,"A","N","7","6",9
2017-07-14,40,"A","N","7","7",2.8
2017-07-14,40,"A","N","8","1",4
2017-07-14,40,"A","N","8","2",5
2017-07-14,40,"A","N","8","3",5.3
2017-07-14,40,"A","N","8","4",5.4
2017-07-14,40,"A","N","8","5",4.9
2017-07-14,40,"A","N","8","6",5
2017-07-14,40,"A","N","8","7",5.2
2017-07-14,40,"A","N","9","1",6
2017-07-14,40,"A","N","9","2",3.9
2017-07-14,40,"A","N","9","3",5.2
2017-07-14,40,"A","N","9","4",3.5
2017-07-14,40,"A","N","9","5",6.7
2017-07-14,40,"A","N","9","6",6.3
2017-07-14,40,"A","N","9","7",7.1
2017-07-14,40,"A","N","10","1",8.6
2017-07-14,40,"A","N","10","2",5.1
2017-07-14,40,"A","N","10","3",4.5
2017-07-14,40,"A","N","10","4",5.6
2017-07-14,40,"A","N","10","5",7.5
2017-07-14,40,"A","N","10","6",3
2017-07-14,40,"A","N","10","7",6.5
2017-07-14,40,"B","N","1","1",2.7
2017-07-14,40,"B","N","1","2",3.9
2017-07-14,40,"B","N","1","3",5.1
2017-07-14,40,"B","N","1","4",4.3
2017-07-14,40,"B","N","1","5",2
2017-07-14,40,"B","N","1","6",3.4
2017-07-14,40,"B","N","1","7",2.1
2017-07-14,40,"B","N","2","1",3.2
2017-07-14,40,"B","N","2","2",4.8
2017-07-14,40,"B","N","2","3",4.4
2017-07-14,40,"B","N","2","4",4.3
2017-07-14,40,"B","N","2","5",5.4
2017-07-14,40,"B","N","2","6",3.8
2017-07-14,40,"B","N","2","7",2.1
2017-07-14,40,"B","N","3","1",3.9
2017-07-14,40,"B","N","3","2",4.7
2017-07-14,40,"B","N","3","3",4
2017-07-14,40,"B","N","3","4",4
2017-07-14,40,"B","N","3","5",2.5
2017-07-14,40,"B","N","3","6",6.5
2017-07-14,40,"B","N","3","7",4
2017-07-14,40,"B","N","4","1",5.2
2017-07-14,40,"B","N","4","2",3
2017-07-14,40,"B","N","4","3",4.8
2017-07-14,40,"B","N","4","4",3.9
2017-07-14,40,"B","N","4","5",3.2
2017-07-14,40,"B","N","4","6",2.5
2017-07-14,40,"B","N","4","7",4.4
2017-07-14,40,"B","N","5","1",3.7
2017-07-14,40,"B","N","5","2",2.1
2017-07-14,40,"B","N","5","3",3.6
2017-07-14,40,"B","N","5","4",2.8
2017-07-14,40,"B","N","5","5",2.4
2017-07-14,40,"B","N","5","6",3.3
2017-07-14,40,"B","N","5","7",5.6
2017-07-14,40,"B","N","6","1",3.5
2017-07-14,40,"B","N","6","2",4.1
2017-07-14,40,"B","N","6","3",3.6
2017-07-14,40,"B","N","6","4",2
2017-07-14,40,"B","N","6","5",3
2017-07-14,40,"B","N","6","6",3.2
2017-07-14,40,"B","N","6","7",5
2017-07-14,40,"B","N","7","1",4.2
2017-07-14,40,"B","N","7","2",1.8
2017-07-14,40,"B","N","7","3",4.7
2017-07-14,40,"B","N","7","4",2.6
2017-07-14,40,"B","N","7","5",4.1
2017-07-14,40,"B","N","7","6",7.4
2017-07-14,40,"B","N","7","7",4.5
2017-07-14,40,"B","N","8","1",3.7
2017-07-14,40,"B","N","8","2",4.2
2017-07-14,40,"B","N","8","3",3.1
2017-07-14,40,"B","N","8","4",2.5
2017-07-14,40,"B","N","8","5",2.5
2017-07-14,40,"B","N","8","6",4.3
2017-07-14,40,"B","N","8","7",3
2017-07-14,40,"B","N","9","1",2.5
2017-07-14,40,"B","N","9","2",2.2
2017-07-14,40,"B","N","9","3",4.8
2017-07-14,40,"B","N","9","4",2.6
2017-07-14,40,"B","N","9","5",3.4
2017-07-14,40,"B","N","9","6",2.1
2017-07-14,40,"B","N","9","7",2.8
2017-07-14,40,"B","N","10","1",4.5
2017-07-14,40,"B","N","10","2",5.2
2017-07-14,40,"B","N","10","3",3.1
2017-07-14,40,"B","N","10","4",2.2
2017-07-14,40,"B","N","10","5",2.6
2017-07-14,40,"B","N","10","6",4
2017-07-14,40,"B","N","10","7",5.8
2017-07-15,41,"A","N","1","1",4.7
2017-07-15,41,"A","N","1","2",5
2017-07-15,41,"A","N","1","3",7.3
2017-07-15,41,"A","N","1","4",6
2017-07-15,41,"A","N","1","5",4.8
2017-07-15,41,"A","N","1","6",3.8
2017-07-15,41,"A","N","1","7",6.5
2017-07-15,41,"A","N","2","1",4
2017-07-15,41,"A","N","2","2",3.2
2017-07-15,41,"A","N","2","3",3.8
2017-07-15,41,"A","N","2","4",7.1
2017-07-15,41,"A","N","2","5",6.5
2017-07-15,41,"A","N","2","6",2.8
2017-07-15,41,"A","N","2","7",9.5
2017-07-15,41,"A","N","3","1",3.5
2017-07-15,41,"A","N","3","2",4.4
2017-07-15,41,"A","N","3","3",7.5
2017-07-15,41,"A","N","3","4",3.5
2017-07-15,41,"A","N","3","5",4.6
2017-07-15,41,"A","N","3","6",6.8
2017-07-15,41,"A","N","3","7",6.1
2017-07-15,41,"A","N","4","1",3.5
2017-07-15,41,"A","N","4","2",5
2017-07-15,41,"A","N","4","3",3.3
2017-07-15,41,"A","N","4","4",5.2
2017-07-15,41,"A","N","4","5",4
2017-07-15,41,"A","N","4","6",4.8
2017-07-15,41,"A","N","4","7",4.5
2017-07-15,41,"A","N","5","1",3.9
2017-07-15,41,"A","N","5","2",5.7
2017-07-15,41,"A","N","5","3",3.8
2017-07-15,41,"A","N","5","4",3.3
2017-07-15,41,"A","N","5","5",3.6
2017-07-15,41,"A","N","5","6",2.9
2017-07-15,41,"A","N","5","7",3.5
2017-07-15,41,"A","N","6","1",4.9
2017-07-15,41,"A","N","6","2",8.1
2017-07-15,41,"A","N","6","3",4.5
2017-07-15,41,"A","N","6","4",6.9
2017-07-15,41,"A","N","6","5",4.6
2017-07-15,41,"A","N","6","6",4
2017-07-15,41,"A","N","6","7",2.3
2017-07-15,41,"A","N","7","1",6.7
2017-07-15,41,"A","N","7","2",4.3
2017-07-15,41,"A","N","7","3",7.4
2017-07-15,41,"A","N","7","4",6
2017-07-15,41,"A","N","7","5",7.5
2017-07-15,41,"A","N","7","6",10
2017-07-15,41,"A","N","7","7",3.1
2017-07-15,41,"A","N","8","1",4.1
2017-07-15,41,"A","N","8","2",5.4
2017-07-15,41,"A","N","8","3",5.5
2017-07-15,41,"A","N","8","4",5.8
2017-07-15,41,"A","N","8","5",5.5
2017-07-15,41,"A","N","8","6",5.3
2017-07-15,41,"A","N","8","7",6.1
2017-07-15,41,"A","N","9","1",6.7
2017-07-15,41,"A","N","9","2",4.1
2017-07-15,41,"A","N","9","3",5.4
2017-07-15,41,"A","N","9","4",3.9
2017-07-15,41,"A","N","9","5",7.5
2017-07-15,41,"A","N","9","6",6.5
2017-07-15,41,"A","N","9","7",7.6
2017-07-15,41,"A","N","10","1",9.6
2017-07-15,41,"A","N","10","2",5.4
2017-07-15,41,"A","N","10","3",4.6
2017-07-15,41,"A","N","10","4",6
2017-07-15,41,"A","N","10","5",8.2
2017-07-15,41,"A","N","10","6",3.2
2017-07-15,41,"A","N","10","7",7
2017-07-15,41,"B","N","1","1",3
2017-07-15,41,"B","N","1","2",4
2017-07-15,41,"B","N","1","3",6.1
2017-07-15,41,"B","N","1","4",4.4
2017-07-15,41,"B","N","1","5",2
2017-07-15,41,"B","N","1","6",3.6
2017-07-15,41,"B","N","1","7",2.1
2017-07-15,41,"B","N","2","1",3
2017-07-15,41,"B","N","2","2",4.9
2017-07-15,41,"B","N","2","3",4.5
2017-07-15,41,"B","N","2","4",4.5
2017-07-15,41,"B","N","2","5",5.6
2017-07-15,41,"B","N","2","6",4.2
2017-07-15,41,"B","N","2","7",2.4
2017-07-15,41,"B","N","3","1",4.1
2017-07-15,41,"B","N","3","2",5.4
2017-07-15,41,"B","N","3","3",4.4
2017-07-15,41,"B","N","3","4",4.3
2017-07-15,41,"B","N","3","5",2.8
2017-07-15,41,"B","N","3","6",6.7
2017-07-15,41,"B","N","3","7",4.1
2017-07-15,41,"B","N","4","1",6
2017-07-15,41,"B","N","4","2",3.1
2017-07-15,41,"B","N","4","3",4.9
2017-07-15,41,"B","N","4","4",4.3
2017-07-15,41,"B","N","4","5",3.5
2017-07-15,41,"B","N","4","6",2.8
2017-07-15,41,"B","N","4","7",4.9
2017-07-15,41,"B","N","5","1",4.9
2017-07-15,41,"B","N","5","2",2.1
2017-07-15,41,"B","N","5","3",3.5
2017-07-15,41,"B","N","5","4",2.9
2017-07-15,41,"B","N","5","5",2.6
2017-07-15,41,"B","N","5","6",3.7
2017-07-15,41,"B","N","5","7",5.7
2017-07-15,41,"B","N","6","1",3.5
2017-07-15,41,"B","N","6","2",4.3
2017-07-15,41,"B","N","6","3",3.7
2017-07-15,41,"B","N","6","4",2.1
2017-07-15,41,"B","N","6","5",3.4
2017-07-15,41,"B","N","6","6",3.6
2017-07-15,41,"B","N","6","7",5.3
2017-07-15,41,"B","N","7","1",4.5
2017-07-15,41,"B","N","7","2",2
2017-07-15,41,"B","N","7","3",4.9
2017-07-15,41,"B","N","7","4",2.5
2017-07-15,41,"B","N","7","5",4.3
2017-07-15,41,"B","N","7","6",7.8
2017-07-15,41,"B","N","7","7",5.1
2017-07-15,41,"B","N","8","1",4
2017-07-15,41,"B","N","8","2",4.2
2017-07-15,41,"B","N","8","3",3.3
2017-07-15,41,"B","N","8","4",2.5
2017-07-15,41,"B","N","8","5",2.4
2017-07-15,41,"B","N","8","6",4.5
2017-07-15,41,"B","N","8","7",3.2
2017-07-15,41,"B","N","9","1",2.5
2017-07-15,41,"B","N","9","2",2.2
2017-07-15,41,"B","N","9","3",5
2017-07-15,41,"B","N","9","4",2.4
2017-07-15,41,"B","N","9","5",3.5
2017-07-15,41,"B","N","9","6",2.2
2017-07-15,41,"B","N","9","7",3.3
2017-07-15,41,"B","N","10","1",5
2017-07-15,41,"B","N","10","2",5.3
2017-07-15,41,"B","N","10","3",3.6
2017-07-15,41,"B","N","10","4",2.3
2017-07-15,41,"B","N","10","5",2.7
2017-07-15,41,"B","N","10","6",4.2
2017-07-15,41,"B","N","10","7",6.1
2017-07-16,42,"A","N","1","1",4.8
2017-07-16,42,"A","N","1","2",5.1
2017-07-16,42,"A","N","1","3",6.4
2017-07-16,42,"A","N","1","4",6.1
2017-07-16,42,"A","N","1","5",5.2
2017-07-16,42,"A","N","1","6",4
2017-07-16,42,"A","N","1","7",6.8
2017-07-16,42,"A","N","2","1",4.3
2017-07-16,42,"A","N","2","2",3.4
2017-07-16,42,"A","N","2","3",3.5
2017-07-16,42,"A","N","2","4",7.8
2017-07-16,42,"A","N","2","5",7
2017-07-16,42,"A","N","2","6",2.8
2017-07-16,42,"A","N","2","7",10
2017-07-16,42,"A","N","3","1",3.8
2017-07-16,42,"A","N","3","2",5.1
2017-07-16,42,"A","N","3","3",8.1
2017-07-16,42,"A","N","3","4",3.9
2017-07-16,42,"A","N","3","5",4.8
2017-07-16,42,"A","N","3","6",7.4
2017-07-16,42,"A","N","3","7",6.2
2017-07-16,42,"A","N","4","1",3.3
2017-07-16,42,"A","N","4","2",5.1
2017-07-16,42,"A","N","4","3",3
2017-07-16,42,"A","N","4","4",5.6
2017-07-16,42,"A","N","4","5",4.5
2017-07-16,42,"A","N","4","6",4.8
2017-07-16,42,"A","N","4","7",4.7
2017-07-16,42,"A","N","5","1",3.9
2017-07-16,42,"A","N","5","2",6
2017-07-16,42,"A","N","5","3",4.1
2017-07-16,42,"A","N","5","4",3.4
2017-07-16,42,"A","N","5","5",3.8
2017-07-16,42,"A","N","5","6",3.1
2017-07-16,42,"A","N","5","7",3.8
2017-07-16,42,"A","N","6","1",5.5
2017-07-16,42,"A","N","6","2",8.9
2017-07-16,42,"A","N","6","3",5.1
2017-07-16,42,"A","N","6","4",7
2017-07-16,42,"A","N","6","5",5
2017-07-16,42,"A","N","6","6",4.4
2017-07-16,42,"A","N","6","7",2.2
2017-07-16,42,"A","N","7","1",7.1
2017-07-16,42,"A","N","7","2",4.5
2017-07-16,42,"A","N","7","3",7.2
2017-07-16,42,"A","N","7","4",6.5
2017-07-16,42,"A","N","7","5",8
2017-07-16,42,"A","N","7","6",10.5
2017-07-16,42,"A","N","7","7",3
2017-07-16,42,"A","N","8","1",4.5
2017-07-16,42,"A","N","8","2",5.9
2017-07-16,42,"A","N","8","3",5.5
2017-07-16,42,"A","N","8","4",6
2017-07-16,42,"A","N","8","5",6
2017-07-16,42,"A","N","8","6",5.7
2017-07-16,42,"A","N","8","7",6.5
2017-07-16,42,"A","N","9","1",6.9
2017-07-16,42,"A","N","9","2",4.5
2017-07-16,42,"A","N","9","3",5.5
2017-07-16,42,"A","N","9","4",4.2
2017-07-16,42,"A","N","9","5",8.1
2017-07-16,42,"A","N","9","6",6.6
2017-07-16,42,"A","N","9","7",8.4
2017-07-16,42,"A","N","10","1",10
2017-07-16,42,"A","N","10","2",5.5
2017-07-16,42,"A","N","10","3",4.9
2017-07-16,42,"A","N","10","4",6.4
2017-07-16,42,"A","N","10","5",8.7
2017-07-16,42,"A","N","10","6",3.5
2017-07-16,42,"A","N","10","7",7.5
2017-07-16,42,"B","N","1","1",3.4
2017-07-16,42,"B","N","1","2",4.5
2017-07-16,42,"B","N","1","3",6.4
2017-07-16,42,"B","N","1","4",4.7
2017-07-16,42,"B","N","1","5",2.2
2017-07-16,42,"B","N","1","6",4
2017-07-16,42,"B","N","1","7",2.3
2017-07-16,42,"B","N","2","1",3
2017-07-16,42,"B","N","2","2",5.1
2017-07-16,42,"B","N","2","3",5
2017-07-16,42,"B","N","2","4",4.6
2017-07-16,42,"B","N","2","5",6.4
2017-07-16,42,"B","N","2","6",5
2017-07-16,42,"B","N","2","7",2.3
2017-07-16,42,"B","N","3","1",4.5
2017-07-16,42,"B","N","3","2",6
2017-07-16,42,"B","N","3","3",4.4
2017-07-16,42,"B","N","3","4",4.6
2017-07-16,42,"B","N","3","5",3.4
2017-07-16,42,"B","N","3","6",7.1
2017-07-16,42,"B","N","3","7",4.5
2017-07-16,42,"B","N","4","1",6
2017-07-16,42,"B","N","4","2",3.5
2017-07-16,42,"B","N","4","3",5.2
2017-07-16,42,"B","N","4","4",5.3
2017-07-16,42,"B","N","4","5",4
2017-07-16,42,"B","N","4","6",2.8
2017-07-16,42,"B","N","4","7",5.3
2017-07-16,42,"B","N","5","1",5
2017-07-16,42,"B","N","5","2",2
2017-07-16,42,"B","N","5","3",4.2
2017-07-16,42,"B","N","5","4",2.8
2017-07-16,42,"B","N","5","5",2.9
2017-07-16,42,"B","N","5","6",4.1
2017-07-16,42,"B","N","5","7",6.1
2017-07-16,42,"B","N","6","1",3.8
2017-07-16,42,"B","N","6","2",4.7
2017-07-16,42,"B","N","6","3",3.8
2017-07-16,42,"B","N","6","4",2.2
2017-07-16,42,"B","N","6","5",3.6
2017-07-16,42,"B","N","6","6",3.9
2017-07-16,42,"B","N","6","7",5.8
2017-07-16,42,"B","N","7","1",5
2017-07-16,42,"B","N","7","2",2.4
2017-07-16,42,"B","N","7","3",5.5
2017-07-16,42,"B","N","7","4",2.7
2017-07-16,42,"B","N","7","5",4.6
2017-07-16,42,"B","N","7","6",8
2017-07-16,42,"B","N","7","7",5.5
2017-07-16,42,"B","N","8","1",4.1
2017-07-16,42,"B","N","8","2",4.7
2017-07-16,42,"B","N","8","3",3.4
2017-07-16,42,"B","N","8","4",2.9
2017-07-16,42,"B","N","8","5",2.6
2017-07-16,42,"B","N","8","6",5.1
2017-07-16,42,"B","N","8","7",3.5
2017-07-16,42,"B","N","9","1",2.7
2017-07-16,42,"B","N","9","2",2.6
2017-07-16,42,"B","N","9","3",5.2
2017-07-16,42,"B","N","9","4",2.5
2017-07-16,42,"B","N","9","5",3.9
2017-07-16,42,"B","N","9","6",2.4
2017-07-16,42,"B","N","9","7",3
2017-07-16,42,"B","N","10","1",4.8
2017-07-16,42,"B","N","10","2",5.4
2017-07-16,42,"B","N","10","3",3.4
2017-07-16,42,"B","N","10","4",2.5
2017-07-16,42,"B","N","10","5",2.7
2017-07-16,42,"B","N","10","6",4.5
2017-07-16,42,"B","N","10","7",6.5
2017-07-17,43,"A","N","1","1",5.2
2017-07-17,43,"A","N","1","2",5.1
2017-07-17,43,"A","N","1","3",6.5
2017-07-17,43,"A","N","1","4",6.3
2017-07-17,43,"A","N","1","5",5.3
2017-07-17,43,"A","N","1","6",4.7
2017-07-17,43,"A","N","1","7",7.1
2017-07-17,43,"A","N","2","1",4.6
2017-07-17,43,"A","N","2","2",3.5
2017-07-17,43,"A","N","2","3",3.7
2017-07-17,43,"A","N","2","4",8.4
2017-07-17,43,"A","N","2","5",7.6
2017-07-17,43,"A","N","2","6",2.9
2017-07-17,43,"A","N","2","7",10.4
2017-07-17,43,"A","N","3","1",4
2017-07-17,43,"A","N","3","2",5.2
2017-07-17,43,"A","N","3","3",8.4
2017-07-17,43,"A","N","3","4",4.1
2017-07-17,43,"A","N","3","5",5.3
2017-07-17,43,"A","N","3","6",8.1
2017-07-17,43,"A","N","3","7",6.5
2017-07-17,43,"A","N","4","1",3.8
2017-07-17,43,"A","N","4","2",5.7
2017-07-17,43,"A","N","4","3",3.1
2017-07-17,43,"A","N","4","4",5.6
2017-07-17,43,"A","N","4","5",4.5
2017-07-17,43,"A","N","4","6",4.9
2017-07-17,43,"A","N","4","7",4.9
2017-07-17,43,"A","N","5","1",4.1
2017-07-17,43,"A","N","5","2",6
2017-07-17,43,"A","N","5","3",4.5
2017-07-17,43,"A","N","5","4",3.4
2017-07-17,43,"A","N","5","5",3.9
2017-07-17,43,"A","N","5","6",3.2
2017-07-17,43,"A","N","5","7",4.1
2017-07-17,43,"A","N","6","1",5.6
2017-07-17,43,"A","N","6","2",9.4
2017-07-17,43,"A","N","6","3",5
2017-07-17,43,"A","N","6","4",7.7
2017-07-17,43,"A","N","6","5",5.4
2017-07-17,43,"A","N","6","6",4.6
2017-07-17,43,"A","N","6","7",2.5
2017-07-17,43,"A","N","7","1",7.7
2017-07-17,43,"A","N","7","2",4.8
2017-07-17,43,"A","N","7","3",8.2
2017-07-17,43,"A","N","7","4",6.7
2017-07-17,43,"A","N","7","5",8.6
2017-07-17,43,"A","N","7","6",11.3
2017-07-17,43,"A","N","7","7",3.1
2017-07-17,43,"A","N","8","1",4.5
2017-07-17,43,"A","N","8","2",6.4
2017-07-17,43,"A","N","8","3",6.3
2017-07-17,43,"A","N","8","4",6
2017-07-17,43,"A","N","8","5",6.4
2017-07-17,43,"A","N","8","6",6.4
2017-07-17,43,"A","N","8","7",7.1
2017-07-17,43,"A","N","9","1",7.1
2017-07-17,43,"A","N","9","2",4.8
2017-07-17,43,"A","N","9","3",5.8
2017-07-17,43,"A","N","9","4",4.7
2017-07-17,43,"A","N","9","5",8.4
2017-07-17,43,"A","N","9","6",6.8
2017-07-17,43,"A","N","9","7",8.8
2017-07-17,43,"A","N","10","1",11
2017-07-17,43,"A","N","10","2",6.3
2017-07-17,43,"A","N","10","3",5.1
2017-07-17,43,"A","N","10","4",6.5
2017-07-17,43,"A","N","10","5",9.3
2017-07-17,43,"A","N","10","6",3.7
2017-07-17,43,"A","N","10","7",7.5
2017-07-17,43,"B","N","1","1",4
2017-07-17,43,"B","N","1","2",4.7
2017-07-17,43,"B","N","1","3",7
2017-07-17,43,"B","N","1","4",5.2
2017-07-17,43,"B","N","1","5",2.5
2017-07-17,43,"B","N","1","6",4.5
2017-07-17,43,"B","N","1","7",2.5
2017-07-17,43,"B","N","2","1",3
2017-07-17,43,"B","N","2","2",5.6
2017-07-17,43,"B","N","2","3",5.4
2017-07-17,43,"B","N","2","4",5
2017-07-17,43,"B","N","2","5",7.1
2017-07-17,43,"B","N","2","6",5.4
2017-07-17,43,"B","N","2","7",2.5
2017-07-17,43,"B","N","3","1",5
2017-07-17,43,"B","N","3","2",6.5
2017-07-17,43,"B","N","3","3",4.8
2017-07-17,43,"B","N","3","4",5
2017-07-17,43,"B","N","3","5",3.8
2017-07-17,43,"B","N","3","6",7.5
2017-07-17,43,"B","N","3","7",5.2
2017-07-17,43,"B","N","4","1",6.8
2017-07-17,43,"B","N","4","2",3.5
2017-07-17,43,"B","N","4","3",5.5
2017-07-17,43,"B","N","4","4",6.1
2017-07-17,43,"B","N","4","5",4.4
2017-07-17,43,"B","N","4","6",3
2017-07-17,43,"B","N","4","7",5.4
2017-07-17,43,"B","N","5","1",5
2017-07-17,43,"B","N","5","2",2.3
2017-07-17,43,"B","N","5","3",4.9
2017-07-17,43,"B","N","5","4",3
2017-07-17,43,"B","N","5","5",3.5
2017-07-17,43,"B","N","5","6",4.1
2017-07-17,43,"B","N","5","7",6.4
2017-07-17,43,"B","N","6","1",4
2017-07-17,43,"B","N","6","2",4.9
2017-07-17,43,"B","N","6","3",3.7
2017-07-17,43,"B","N","6","4",2.5
2017-07-17,43,"B","N","6","5",3.7
2017-07-17,43,"B","N","6","6",4.6
2017-07-17,43,"B","N","6","7",5.9
2017-07-17,43,"B","N","7","1",5.2
2017-07-17,43,"B","N","7","2",2.5
2017-07-17,43,"B","N","7","3",6.1
2017-07-17,43,"B","N","7","4",3
2017-07-17,43,"B","N","7","5",4.7
2017-07-17,43,"B","N","7","6",8.2
2017-07-17,43,"B","N","7","7",5.6
2017-07-17,43,"B","N","8","1",4.5
2017-07-17,43,"B","N","8","2",4.8
2017-07-17,43,"B","N","8","3",3.6
2017-07-17,43,"B","N","8","4",3.1
2017-07-17,43,"B","N","8","5",2.7
2017-07-17,43,"B","N","8","6",5.5
2017-07-17,43,"B","N","8","7",3.8
2017-07-17,43,"B","N","9","1",2.8
2017-07-17,43,"B","N","9","2",2.6
2017-07-17,43,"B","N","9","3",5.5
2017-07-17,43,"B","N","9","4",2.5
2017-07-17,43,"B","N","9","5",4.1
2017-07-17,43,"B","N","9","6",2.5
2017-07-17,43,"B","N","9","7",3.1
2017-07-17,43,"B","N","10","1",5
2017-07-17,43,"B","N","10","2",6.1
2017-07-17,43,"B","N","10","3",3.6
2017-07-17,43,"B","N","10","4",2.5
2017-07-17,43,"B","N","10","5",3
2017-07-17,43,"B","N","10","6",4.7
2017-07-17,43,"B","N","10","7",7
2017-07-18,44,"A","N","1","1",6
2017-07-18,44,"A","N","1","2",5.2
2017-07-18,44,"A","N","1","3",7.1
2017-07-18,44,"A","N","1","4",6.8
2017-07-18,44,"A","N","1","5",5.8
2017-07-18,44,"A","N","1","6",5.3
2017-07-18,44,"A","N","1","7",7.4
2017-07-18,44,"A","N","2","1",4.8
2017-07-18,44,"A","N","2","2",3.6
2017-07-18,44,"A","N","2","3",4
2017-07-18,44,"A","N","2","4",9
2017-07-18,44,"A","N","2","5",8
2017-07-18,44,"A","N","2","6",3
2017-07-18,44,"A","N","2","7",11.1
2017-07-18,44,"A","N","3","1",4.4
2017-07-18,44,"A","N","3","2",5.6
2017-07-18,44,"A","N","3","3",8.8
2017-07-18,44,"A","N","3","4",4.2
2017-07-18,44,"A","N","3","5",5.7
2017-07-18,44,"A","N","3","6",8.5
2017-07-18,44,"A","N","3","7",6.7
2017-07-18,44,"A","N","4","1",4
2017-07-18,44,"A","N","4","2",6
2017-07-18,44,"A","N","4","3",3.2
2017-07-18,44,"A","N","4","4",6.1
2017-07-18,44,"A","N","4","5",5.3
2017-07-18,44,"A","N","4","6",5.3
2017-07-18,44,"A","N","4","7",5.3
2017-07-18,44,"A","N","5","1",4.3
2017-07-18,44,"A","N","5","2",6.7
2017-07-18,44,"A","N","5","3",4.8
2017-07-18,44,"A","N","5","4",3.4
2017-07-18,44,"A","N","5","5",4
2017-07-18,44,"A","N","5","6",3.5
2017-07-18,44,"A","N","5","7",4.1
2017-07-18,44,"A","N","6","1",6.1
2017-07-18,44,"A","N","6","2",10.4
2017-07-18,44,"A","N","6","3",5.5
2017-07-18,44,"A","N","6","4",7.5
2017-07-18,44,"A","N","6","5",5.6
2017-07-18,44,"A","N","6","6",5
2017-07-18,44,"A","N","6","7",2.5
2017-07-18,44,"A","N","7","1",7.9
2017-07-18,44,"A","N","7","2",4.9
2017-07-18,44,"A","N","7","3",8.6
2017-07-18,44,"A","N","7","4",7.1
2017-07-18,44,"A","N","7","5",8.8
2017-07-18,44,"A","N","7","6",11.9
2017-07-18,44,"A","N","7","7",3.2
2017-07-18,44,"A","N","8","1",4.9
2017-07-18,44,"A","N","8","2",7
2017-07-18,44,"A","N","8","3",6.3
2017-07-18,44,"A","N","8","4",6
2017-07-18,44,"A","N","8","5",6.9
2017-07-18,44,"A","N","8","6",6.6
2017-07-18,44,"A","N","8","7",7.5
2017-07-18,44,"A","N","9","1",7.6
2017-07-18,44,"A","N","9","2",4.9
2017-07-18,44,"A","N","9","3",5.9
2017-07-18,44,"A","N","9","4",5.1
2017-07-18,44,"A","N","9","5",8.7
2017-07-18,44,"A","N","9","6",7.2
2017-07-18,44,"A","N","9","7",9.4
2017-07-18,44,"A","N","10","1",11.7
2017-07-18,44,"A","N","10","2",7
2017-07-18,44,"A","N","10","3",5.3
2017-07-18,44,"A","N","10","4",7
2017-07-18,44,"A","N","10","5",9.9
2017-07-18,44,"A","N","10","6",4
2017-07-18,44,"A","N","10","7",8.4
2017-07-18,44,"B","N","1","1",4.5
2017-07-18,44,"B","N","1","2",5.1
2017-07-18,44,"B","N","1","3",7.9
2017-07-18,44,"B","N","1","4",5.6
2017-07-18,44,"B","N","1","5",2.7
2017-07-18,44,"B","N","1","6",4.5
2017-07-18,44,"B","N","1","7",2.5
2017-07-18,44,"B","N","2","1",3.2
2017-07-18,44,"B","N","2","2",8.6
2017-07-18,44,"B","N","2","3",6.4
2017-07-18,44,"B","N","2","4",5.1
