"date_time","date","day","field","harvest","hoppers","n_leaves","counter","plant"
2017-07-12 06:07:00,2017-07-12,38,"A","N",6,50,"G","9"
2017-07-12 06:07:00,2017-07-12,38,"A","N",4,50,"E","10"
2017-07-12 06:28:00,2017-07-12,38,"B","N",1,50,"G","1"
2017-07-12 06:28:00,2017-07-12,38,"B","N",2,50,"G","2"
2017-07-12 06:28:00,2017-07-12,38,"B","N",0,50,"G","3"
2017-07-12 06:28:00,2017-07-12,38,"B","N",7,50,"E","4"
2017-07-12 06:28:00,2017-07-12,38,"B","N",1,50,"G","5"
2017-07-12 06:28:00,2017-07-12,38,"B","N",1,50,"G","6"
2017-07-12 06:28:00,2017-07-12,38,"B","N",3,50,"E","7"
2017-07-12 06:28:00,2017-07-12,38,"B","N",5,50,"E","8"
2017-07-12 06:28:00,2017-07-12,38,"B","N",4,50,"E","9"
2017-07-12 06:28:00,2017-07-12,38,"B","N",4,50,"E","10"
2017-07-13 06:34:00,2017-07-13,39,"A","N",2,50,"E","1"
2017-07-13 06:34:00,2017-07-13,39,"A","N",8,50,"E","2"
2017-07-13 06:34:00,2017-07-13,39,"A","N",1,50,"G","3"
2017-07-13 06:34:00,2017-07-13,39,"A","N",3,50,"G","4"
2017-07-13 06:34:00,2017-07-13,39,"A","N",2,50,"E","5"
2017-07-13 06:34:00,2017-07-13,39,"A","N",1,50,"G","6"
2017-07-13 06:34:00,2017-07-13,39,"A","N",2,50,"E","7"
2017-07-13 06:34:00,2017-07-13,39,"A","N",5,50,"E","8"
2017-07-13 06:34:00,2017-07-13,39,"A","N",4,50,"G","9"
2017-07-13 06:34:00,2017-07-13,39,"A","N",3,50,"G","10"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",1,50,"E","1"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",4,50,"E","2"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",1,50,"E","3"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",3,50,"G","4"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",2,50,"E","5"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",1,50,"G","6"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",1,50,"G","7"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",3,50,"G","8"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",1,50,"G","9"
2017-07-13 06:11:00,2017-07-13,39,"B","Y",4,50,"G","10"
2017-07-14 06:30:00,2017-07-14,40,"A","N",3,50,"G","1"
2017-07-14 06:30:00,2017-07-14,40,"A","N",5,50,"G","2"
2017-07-14 06:30:00,2017-07-14,40,"A","N",4,50,"E","3"
2017-07-14 06:30:00,2017-07-14,40,"A","N",3,50,"E","4"
2017-07-14 06:30:00,2017-07-14,40,"A","N",1,50,"G","5"
2017-07-14 06:30:00,2017-07-14,40,"A","N",1,50,"E","6"
2017-07-14 06:30:00,2017-07-14,40,"A","N",4,50,"G","7"
2017-07-14 06:30:00,2017-07-14,40,"A","N",3,50,"G","8"
2017-07-14 06:30:00,2017-07-14,40,"A","N",0,50,"E","9"
2017-07-14 06:30:00,2017-07-14,40,"A","N",3,50,"E","10"
2017-07-14 06:13:00,2017-07-14,40,"B","N",3,50,"E","1"
2017-07-14 06:13:00,2017-07-14,40,"B","N",0,50,"E","2"
2017-07-14 06:13:00,2017-07-14,40,"B","N",0,50,"E","3"
2017-07-14 06:13:00,2017-07-14,40,"B","N",1,50,"G","4"
2017-07-14 06:13:00,2017-07-14,40,"B","N",2,50,"E","5"
2017-07-14 06:13:00,2017-07-14,40,"B","N",0,50,"E","6"
2017-07-14 06:13:00,2017-07-14,40,"B","N",0,50,"G","7"
2017-07-14 06:13:00,2017-07-14,40,"B","N",3,50,"G","8"
2017-07-14 06:13:00,2017-07-14,40,"B","N",0,50,"G","9"
2017-07-14 06:13:00,2017-07-14,40,"B","N",0,50,"G","10"
2017-07-15 06:05:00,2017-07-15,41,"A","N",4,50,"E","1"
2017-07-15 06:05:00,2017-07-15,41,"A","N",4,50,"E","2"
2017-07-15 06:05:00,2017-07-15,41,"A","N",3,50,"E","3"
2017-07-15 06:05:00,2017-07-15,41,"A","N",6,50,"E","4"
2017-07-15 06:05:00,2017-07-15,41,"A","N",1,50,"G","5"
2017-07-15 06:05:00,2017-07-15,41,"A","N",1,50,"G","6"
2017-07-15 06:05:00,2017-07-15,41,"A","N",4,50,"G","7"
2017-07-15 06:05:00,2017-07-15,41,"A","N",0,50,"G","8"
2017-07-15 06:05:00,2017-07-15,41,"A","N",1,50,"G","9"
2017-07-15 06:05:00,2017-07-15,41,"A","N",3,50,"E","10"
2017-07-15 06:25:00,2017-07-15,41,"B","N",0,50,"G","1"
2017-07-15 06:25:00,2017-07-15,41,"B","N",1,50,"G","2"
2017-07-15 06:25:00,2017-07-15,41,"B","N",0,50,"G","3"
2017-07-15 06:25:00,2017-07-15,41,"B","N",4,50,"E","4"
2017-07-15 06:25:00,2017-07-15,41,"B","N",2,50,"G","5"
2017-07-15 06:25:00,2017-07-15,41,"B","N",0,50,"G","6"
2017-07-15 06:25:00,2017-07-15,41,"B","N",1,50,"E","7"
2017-07-15 06:25:00,2017-07-15,41,"B","N",3,50,"E","8"
2017-07-15 06:25:00,2017-07-15,41,"B","N",0,50,"E","9"
2017-07-15 06:25:00,2017-07-15,41,"B","N",1,50,"E","10"
2017-07-16 06:27:00,2017-07-16,42,"A","N",1,50,"E","1"
2017-07-16 06:27:00,2017-07-16,42,"A","N",4,50,"E","2"
2017-07-16 06:27:00,2017-07-16,42,"A","N",0,50,"G","3"
2017-07-16 06:27:00,2017-07-16,42,"A","N",1,50,"G","4"
2017-07-16 06:27:00,2017-07-16,42,"A","N",4,50,"E","5"
2017-07-16 06:27:00,2017-07-16,42,"A","N",2,50,"G","6"
2017-07-16 06:27:00,2017-07-16,42,"A","N",3,50,"E","7"
2017-07-16 06:27:00,2017-07-16,42,"A","N",7,50,"E","8"
2017-07-16 06:27:00,2017-07-16,42,"A","N",4,50,"G","9"
2017-07-16 06:27:00,2017-07-16,42,"A","N",3,50,"G","10"
2017-07-16 06:06:00,2017-07-16,42,"B","N",2,50,"E","1"
2017-07-16 06:06:00,2017-07-16,42,"B","N",3,50,"E","2"
2017-07-16 06:06:00,2017-07-16,42,"B","N",0,50,"E","3"
2017-07-16 06:06:00,2017-07-16,42,"B","N",1,50,"G","4"
2017-07-16 06:06:00,2017-07-16,42,"B","N",2,50,"E","5"
2017-07-16 06:06:00,2017-07-16,42,"B","N",4,50,"E","6"
2017-07-16 06:06:00,2017-07-16,42,"B","N",5,50,"G","7"
2017-07-16 06:06:00,2017-07-16,42,"B","N",2,50,"G","8"
2017-07-16 06:06:00,2017-07-16,42,"B","N",0,50,"G","9"
2017-07-16 06:06:00,2017-07-16,42,"B","N",2,50,"G","10"
2017-07-17 06:09:00,2017-07-17,43,"A","N",2,50,"G","1"
2017-07-17 06:09:00,2017-07-17,43,"A","N",3,50,"G","2"
2017-07-17 06:09:00,2017-07-17,43,"A","N",1,50,"G","3"
2017-07-17 06:09:00,2017-07-17,43,"A","N",2,50,"G","4"
2017-07-17 06:09:00,2017-07-17,43,"A","N",1,50,"E","5"
2017-07-17 06:09:00,2017-07-17,43,"A","N",4,50,"E","6"
2017-07-17 06:09:00,2017-07-17,43,"A","N",3,50,"E","7"
2017-07-17 06:09:00,2017-07-17,43,"A","N",2,50,"E","8"
2017-07-17 06:09:00,2017-07-17,43,"A","N",2,50,"E","9"
2017-07-17 06:09:00,2017-07-17,43,"A","N",2,50,"G","10"
2017-07-17 06:31:00,2017-07-17,43,"B","N",1,50,"G","1"
2017-07-17 06:31:00,2017-07-17,43,"B","N",1,50,"G","2"
2017-07-17 06:31:00,2017-07-17,43,"B","N",2,50,"G","3"
2017-07-17 06:31:00,2017-07-17,43,"B","N",4,50,"E","4"
2017-07-17 06:31:00,2017-07-17,43,"B","N",2,50,"G","5"
2017-07-17 06:31:00,2017-07-17,43,"B","N",0,50,"G","6"
2017-07-17 06:31:00,2017-07-17,43,"B","N",1,50,"E","7"
2017-07-17 06:31:00,2017-07-17,43,"B","N",4,50,"E","8"
2017-07-17 06:31:00,2017-07-17,43,"B","N",1,50,"E","9"
2017-07-17 06:31:00,2017-07-17,43,"B","N",0,50,"E","10"
2017-07-18 06:30:00,2017-07-18,44,"A","N",3,50,"G","1"
2017-07-18 06:30:00,2017-07-18,44,"A","N",8,50,"G","2"
2017-07-18 06:30:00,2017-07-18,44,"A","N",5,50,"E","3"
2017-07-18 06:30:00,2017-07-18,44,"A","N",9,50,"E","4"
2017-07-18 06:30:00,2017-07-18,44,"A","N",2,50,"G","5"
2017-07-18 06:30:00,2017-07-18,44,"A","N",6,50,"E","6"
2017-07-18 06:30:00,2017-07-18,44,"A","N",2,50,"G","7"
2017-07-18 06:30:00,2017-07-18,44,"A","N",6,50,"G","8"
2017-07-18 06:30:00,2017-07-18,44,"A","N",6,50,"E","9"
2017-07-18 06:30:00,2017-07-18,44,"A","N",8,50,"E","10"
2017-07-18 06:11:00,2017-07-18,44,"B","N",2,50,"E","1"
2017-07-18 06:11:00,2017-07-18,44,"B","N",1,50,"E","2"
2017-07-18 06:11:00,2017-07-18,44,"B","N",0,50,"E","3"
2017-07-18 06:11:00,2017-07-18,44,"B","N",3,50,"G","4"
2017-07-18 06:11:00,2017-07-18,44,"B","N",1,50,"E","5"
2017-07-18 06:11:00,2017-07-18,44,"B","N",3,50,"E","6"
2017-07-18 06:11:00,2017-07-18,44,"B","N",1,50,"G","7"
2017-07-18 06:11:00,2017-07-18,44,"B","N",2,50,"G","8"
2017-07-18 06:11:00,2017-07-18,44,"B","N",0,50,"G","9"
2017-07-18 06:11:00,2017-07-18,44,"B","N",2,50,"G","10"
2017-07-19 06:14:00,2017-07-19,45,"A","N",6,50,"E","1"
2017-07-19 06:14:00,2017-07-19,45,"A","N",6,50,"E","2"
2017-07-19 06:14:00,2017-07-19,45,"A","N",1,50,"E","3"
2017-07-19 06:14:00,2017-07-19,45,"A","N",7,50,"E","4"
2017-07-19 06:14:00,2017-07-19,45,"A","N",1,50,"G","5"
2017-07-19 06:14:00,2017-07-19,45,"A","N",3,50,"G","6"
2017-07-19 06:14:00,2017-07-19,45,"A","N",1,50,"G","7"
2017-07-19 06:14:00,2017-07-19,45,"A","N",3,50,"G","8"
2017-07-19 06:14:00,2017-07-19,45,"A","N",3,50,"G","9"
2017-07-19 06:14:00,2017-07-19,45,"A","N",10,50,"E","10"
2017-07-19 06:35:00,2017-07-19,45,"B","N",1,50,"G","1"
2017-07-19 06:35:00,2017-07-19,45,"B","N",0,50,"G","2"
2017-07-19 06:35:00,2017-07-19,45,"B","N",1,50,"G","3"
2017-07-19 06:35:00,2017-07-19,45,"B","N",5,50,"E","4"
2017-07-19 06:35:00,2017-07-19,45,"B","N",2,50,"G","5"
2017-07-19 06:35:00,2017-07-19,45,"B","N",1,50,"G","6"
2017-07-19 06:35:00,2017-07-19,45,"B","N",0,50,"E","7"
2017-07-19 06:35:00,2017-07-19,45,"B","N",3,50,"E","8"
2017-07-19 06:35:00,2017-07-19,45,"B","N",0,50,"E","9"
2017-07-19 06:35:00,2017-07-19,45,"B","N",3,50,"E","10"
2017-07-20 06:30:00,2017-07-20,46,"A","N",6,50,"E","1"
2017-07-20 06:30:00,2017-07-20,46,"A","N",2,50,"E","2"
2017-07-20 06:30:00,2017-07-20,46,"A","N",1,50,"G","3"
2017-07-20 06:30:00,2017-07-20,46,"A","N",3,50,"G","4"
2017-07-20 06:30:00,2017-07-20,46,"A","N",1,50,"E","5"
2017-07-20 06:30:00,2017-07-20,46,"A","N",0,50,"G","6"
2017-07-20 06:30:00,2017-07-20,46,"A","N",3,50,"E","7"
2017-07-20 06:30:00,2017-07-20,46,"A","N",4,50,"E","8"
2017-07-20 06:30:00,2017-07-20,46,"A","N",4,50,"G","9"
2017-07-20 06:30:00,2017-07-20,46,"A","N",4,50,"G","10"
2017-07-20 06:10:00,2017-07-20,46,"B","N",2,50,"E","1"
2017-07-20 06:10:00,2017-07-20,46,"B","N",0,50,"E","2"
2017-07-20 06:10:00,2017-07-20,46,"B","N",2,50,"E","3"
2017-07-20 06:10:00,2017-07-20,46,"B","N",6,50,"G","4"
2017-07-20 06:10:00,2017-07-20,46,"B","N",1,50,"E","5"
2017-07-20 06:10:00,2017-07-20,46,"B","N",1,50,"E","6"
2017-07-20 06:10:00,2017-07-20,46,"B","N",3,50,"G","7"
2017-07-20 06:10:00,2017-07-20,46,"B","N",0,50,"G","8"
2017-07-20 06:10:00,2017-07-20,46,"B","N",2,50,"G","9"
2017-07-20 06:10:00,2017-07-20,46,"B","N",4,50,"G","10"
2017-07-21 06:10:00,2017-07-21,47,"A","N",6,50,"E","1"
2017-07-21 06:10:00,2017-07-21,47,"A","N",2,50,"E","2"
2017-07-21 06:10:00,2017-07-21,47,"A","N",2,50,"E","3"
2017-07-21 06:10:00,2017-07-21,47,"A","N",9,50,"E","4"
2017-07-21 06:10:00,2017-07-21,47,"A","N",2,50,"G","5"
2017-07-21 06:10:00,2017-07-21,47,"A","N",1,50,"G","6"
2017-07-21 06:10:00,2017-07-21,47,"A","N",5,50,"G","7"
2017-07-21 06:10:00,2017-07-21,47,"A","N",4,50,"G","8"
2017-07-21 06:10:00,2017-07-21,47,"A","N",1,50,"G","9"
2017-07-21 06:10:00,2017-07-21,47,"A","N",2,50,"E","10"
2017-07-21 06:30:00,2017-07-21,47,"B","N",0,50,"G","1"
2017-07-21 06:30:00,2017-07-21,47,"B","N",1,50,"G","2"
2017-07-21 06:30:00,2017-07-21,47,"B","N",3,50,"G","3"
2017-07-21 06:30:00,2017-07-21,47,"B","N",4,50,"E","4"
2017-07-21 06:30:00,2017-07-21,47,"B","N",0,50,"G","5"
2017-07-21 06:30:00,2017-07-21,47,"B","N",1,50,"G","6"
2017-07-21 06:30:00,2017-07-21,47,"B","N",3,50,"E","7"
2017-07-21 06:30:00,2017-07-21,47,"B","N",0,50,"E","8"
2017-07-21 06:30:00,2017-07-21,47,"B","N",2,50,"E","9"
2017-07-21 06:30:00,2017-07-21,47,"B","N",5,50,"E","10"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",8,50,"E","1"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",11,50,"E","2"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",2,50,"E","3"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",8,50,"E","4"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",3,50,"G","5"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",1,50,"G","6"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",4,50,"G","7"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",2,50,"G","8"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",1,50,"G","9"
2017-07-22 06:10:00,2017-07-22,48,"A","Y",1,50,"G","10"
2017-07-22 06:32:00,2017-07-22,48,"B","N",0,50,"G","1"
2017-07-22 06:32:00,2017-07-22,48,"B","N",3,50,"G","2"
2017-07-22 06:32:00,2017-07-22,48,"B","N",4,50,"G","3"
2017-07-22 06:32:00,2017-07-22,48,"B","N",2,50,"G","4"
2017-07-22 06:32:00,2017-07-22,48,"B","N",1,50,"G","5"
2017-07-22 06:32:00,2017-07-22,48,"B","N",1,50,"G","6"
2017-07-22 06:32:00,2017-07-22,48,"B","N",3,50,"G","7"
2017-07-22 06:32:00,2017-07-22,48,"B","N",3,50,"G","8"
2017-07-22 06:32:00,2017-07-22,48,"B","N",1,50,"G","9"
2017-07-22 06:32:00,2017-07-22,48,"B","N",4,50,"G","10"
2017-07-23 06:14:00,2017-07-23,49,"A","N",4,50,"G","1"
2017-07-23 06:14:00,2017-07-23,49,"A","N",3,50,"G","2"
2017-07-23 06:14:00,2017-07-23,49,"A","N",2,50,"G","3"
2017-07-23 06:14:00,2017-07-23,49,"A","N",8,50,"G","4"
2017-07-23 06:14:00,2017-07-23,49,"A","N",2,50,"E","5"
2017-07-23 06:14:00,2017-07-23,49,"A","N",0,50,"E","6"
2017-07-23 06:14:00,2017-07-23,49,"A","N",8,50,"E","7"
2017-07-23 06:14:00,2017-07-23,49,"A","N",2,50,"E","8"
2017-07-23 06:14:00,2017-07-23,49,"A","N",4,50,"E","9"
2017-07-23 06:14:00,2017-07-23,49,"A","N",1,50,"G","10"
2017-07-23 06:38:00,2017-07-23,49,"B","N",1,50,"E","1"
2017-07-23 06:38:00,2017-07-23,49,"B","N",0,50,"E","2"
2017-07-23 06:38:00,2017-07-23,49,"B","N",3,50,"E","3"
2017-07-23 06:38:00,2017-07-23,49,"B","N",2,50,"G","4"
2017-07-23 06:38:00,2017-07-23,49,"B","N",2,50,"E","5"
2017-07-23 06:38:00,2017-07-23,49,"B","N",2,50,"E","6"
2017-07-23 06:38:00,2017-07-23,49,"B","N",2,50,"G","7"
2017-07-23 06:38:00,2017-07-23,49,"B","N",2,50,"G","8"
2017-07-23 06:38:00,2017-07-23,49,"B","N",0,50,"G","9"
2017-07-23 06:38:00,2017-07-23,49,"B","N",1,50,"G","10"
2017-07-24 06:06:00,2017-07-24,50,"A","N",6,50,"E","1"
2017-07-24 06:06:00,2017-07-24,50,"A","N",1,50,"E","2"
2017-07-24 06:06:00,2017-07-24,50,"A","N",2,50,"E","3"
2017-07-24 06:06:00,2017-07-24,50,"A","N",2,50,"G","4"
2017-07-24 06:06:00,2017-07-24,50,"A","N",3,50,"G","5"
2017-07-24 06:06:00,2017-07-24,50,"A","N",4,50,"G","6"
2017-07-24 06:06:00,2017-07-24,50,"A","N",2,50,"G","7"
2017-07-24 06:06:00,2017-07-24,50,"A","N",2,50,"G","8"
2017-07-24 06:06:00,2017-07-24,50,"A","N",2,50,"G","9"
2017-07-24 06:06:00,2017-07-24,50,"A","N",1,50,"G","10"
2017-07-24 06:40:00,2017-07-24,50,"B","N",1,50,"G","1"
2017-07-24 06:40:00,2017-07-24,50,"B","N",3,50,"G","2"
2017-07-24 06:40:00,2017-07-24,50,"B","N",1,50,"G","3"
2017-07-24 06:40:00,2017-07-24,50,"B","N",3,50,"E","4"
2017-07-24 06:40:00,2017-07-24,50,"B","N",1,50,"G","5"
2017-07-24 06:40:00,2017-07-24,50,"B","N",3,50,"G","6"
2017-07-24 06:40:00,2017-07-24,50,"B","N",0,50,"E","7"
2017-07-24 06:40:00,2017-07-24,50,"B","N",0,50,"E","8"
2017-07-24 06:40:00,2017-07-24,50,"B","N",3,50,"E","9"
2017-07-24 06:40:00,2017-07-24,50,"B","N",2,50,"E","10"
